#labels: ptz__-1p0__-0p75_lower[1] ptz__-1p0__-0p75_center[2] ptz__-1p0__-0p75_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9] tot_scale04[10] tot_scale04_Err[11] tot_scale05[12] tot_scale05_Err[13] tot_scale06[14] tot_scale06_Err[15] tot_scale07[16] tot_scale07_Err[17]
#neval: 26991255598
#overflow:lower center upper 1.37589304495E+03 8.21077103968E+01 1.34281994130E+03 1.14376757596E+02 1.37136281064E+03 6.10915122873E+01 1.38680607610E+03 8.69164625852E+01 1.37920740801E+03 7.84360401873E+01 1.35997151911E+03 1.21041430424E+02 1.37418402853E+03 5.83889344590E+01 
0.00000000000E+00 5.00000000000E-01 1.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
1.00000000000E+00 1.50000000000E+00 2.00000000000E+00 6.86438416328E+04 4.00556116641E+04 9.79997949471E+04 5.64498757294E+04 5.09995474588E+04 2.95249558077E+04 6.50281549672E+04 3.71621525381E+04 7.11954981150E+04 4.24972088253E+04 9.26767822352E+04 5.24425654660E+04 5.28667295939E+04 3.13778634392E+04 
2.00000000000E+00 2.50000000000E+00 3.00000000000E+00 -4.26630357262E+04 2.65618093334E+04 -6.37181565716E+04 3.69911685659E+04 -2.86703591329E+04 1.97671212036E+04 -3.88166451079E+04 2.45214778889E+04 -4.59781689208E+04 2.82667427192E+04 -5.80200129492E+04 3.41512970868E+04 -3.06765756461E+04 2.10547568092E+04 
3.00000000000E+00 3.50000000000E+00 4.00000000000E+00 1.35457553406E+04 9.01560005426E+03 1.44153332634E+04 1.20726965593E+04 1.30959437540E+04 7.07343259271E+03 1.33295224405E+04 8.41655460340E+03 1.37180554623E+04 9.45125108333E+03 1.43850801785E+04 1.12868330053E+04 1.32280026781E+04 7.43053910365E+03 
4.00000000000E+00 4.50000000000E+00 5.00000000000E+00 3.99838711198E+02 3.34376277068E+03 -1.96268111787E+03 4.66538739620E+03 2.07836376203E+03 2.48232854745E+03 9.65686323285E+02 3.12260958952E+03 1.74481422298E+02 3.52388543157E+03 -1.16074839937E+03 4.35690090771E+03 1.88549400249E+03 2.61583609585E+03 
5.00000000000E+00 5.50000000000E+00 6.00000000000E+00 3.87548497252E+03 2.05329800882E+03 3.16304080330E+03 2.86158443106E+03 4.33156646931E+03 1.52615727277E+03 3.61970179573E+03 2.15338534367E+03 3.88335186688E+03 1.97428251848E+03 2.83053132542E+03 3.00337774340E+03 4.32493033009E+03 1.46927622489E+03 
6.00000000000E+00 6.50000000000E+00 7.00000000000E+00 2.87832029516E+03 1.28368770404E+03 2.11318724765E+03 1.78303277109E+03 3.36137176732E+03 9.57219669532E+02 3.04179521220E+03 1.21125160032E+03 2.85062381275E+03 1.34330110121E+03 2.40544673307E+03 1.68207102173E+03 3.39943866814E+03 1.00176358161E+03 
7.00000000000E+00 7.50000000000E+00 8.00000000000E+00 3.42667070962E+03 6.13120425378E+02 3.31688941003E+03 7.35824354557E+02 3.58435784666E+03 5.30261219786E+02 3.48792756935E+03 5.41715508255E+02 3.38875912407E+03 7.01744076908E+02 3.44283235161E+03 6.67533909393E+02 3.50906696812E+03 6.08829566692E+02 
8.00000000000E+00 8.50000000000E+00 9.00000000000E+00 5.91708066585E+03 2.01059855842E+03 6.34048425516E+03 2.33698863585E+03 5.58710558394E+03 1.78075595099E+03 5.31742225565E+03 1.48574684092E+03 6.66244774884E+03 2.68856254858E+03 5.61968155702E+03 1.73211386086E+03 6.26361393020E+03 2.35783283550E+03 
9.00000000000E+00 9.50000000000E+00 1.00000000000E+01 8.14594139279E+03 5.06135741667E+03 1.00784647506E+04 7.03570908526E+03 6.78911129480E+03 3.76841080119E+03 8.01276216603E+03 4.93630156779E+03 8.17479929397E+03 5.12219290885E+03 1.00826274424E+04 6.86311819743E+03 6.84727904166E+03 3.81466708483E+03 
1.00000000000E+01 1.05000000000E+01 1.10000000000E+01 2.01126251583E+03 1.10198996839E+03 1.74455900007E+03 1.52921585705E+03 2.19538472173E+03 8.21971144152E+02 2.21757301017E+03 9.80000527808E+02 1.65437757957E+03 1.26969859034E+03 2.02551644855E+03 1.36192836964E+03 1.96047593825E+03 9.48402511257E+02 
1.10000000000E+01 1.15000000000E+01 1.20000000000E+01 -1.34356332810E+03 4.40693177143E+03 -2.90956082117E+03 6.13057236658E+03 -3.80266098291E+02 3.27812779810E+03 -1.30042258435E+03 4.29024442080E+03 -1.33611970593E+03 4.46678481008E+03 -2.85361632718E+03 5.96818500498E+03 -3.09220130189E+02 3.32264402271E+03 
1.20000000000E+01 1.25000000000E+01 1.30000000000E+01 2.17485669332E+03 2.87995204303E+02 2.18279846593E+03 3.97891410403E+02 2.18943289085E+03 2.17768933433E+02 2.09463826716E+03 2.79141823744E+02 2.23039913618E+03 2.96023811529E+02 2.05572103703E+03 3.85767332454E+02 2.23862126525E+03 2.24399392857E+02 
1.30000000000E+01 1.35000000000E+01 1.40000000000E+01 2.24506820755E+03 8.26467102653E+02 2.27973456940E+03 1.14519989760E+03 2.18983737670E+03 6.17318071939E+02 2.22809586514E+03 7.64637850047E+02 2.29526594878E+03 8.77834052796E+02 2.33437910629E+03 1.05966358862E+03 2.25403617887E+03 6.55692871099E+02 
1.40000000000E+01 1.45000000000E+01 1.50000000000E+01 1.93453153033E+03 2.15053375556E+02 1.98618112552E+03 2.87240686232E+02 1.85783793105E+03 1.70255011504E+02 1.93674334926E+03 2.10378767635E+02 1.89840401561E+03 2.22336922386E+02 1.99917184266E+03 2.84903750746E+02 1.85775437425E+03 1.78229063295E+02 
1.50000000000E+01 1.55000000000E+01 1.60000000000E+01 1.39183920501E+03 4.60946095994E+02 1.27884171678E+03 6.42181938196E+02 1.45552332890E+03 3.42734198166E+02 1.32111685729E+03 4.68290327180E+02 1.38011584163E+03 4.52274094339E+02 1.21140133164E+03 6.52559871608E+02 1.48534991219E+03 3.36414551767E+02 
1.60000000000E+01 1.65000000000E+01 1.70000000000E+01 1.21094823321E+03 3.62317117921E+02 1.04172552414E+03 5.04249823019E+02 1.26077159365E+03 2.69515881942E+02 1.18285953998E+03 3.74382460153E+02 1.22910858590E+03 3.50237695537E+02 1.05419934412E+03 5.21473638784E+02 1.28518490107E+03 2.60721033829E+02 
1.70000000000E+01 1.75000000000E+01 1.80000000000E+01 2.04745700257E+03 9.39495890054E+02 2.27400668899E+03 1.30990128589E+03 1.88755256883E+03 6.97702354096E+02 2.08445119988E+03 9.66032023218E+02 2.00418241299E+03 9.09897527748E+02 2.36697726687E+03 1.34687602674E+03 1.85990625158E+03 6.75745416309E+02 
1.80000000000E+01 1.85000000000E+01 1.90000000000E+01 1.84788914392E+03 7.27632949337E+02 2.01383074012E+03 1.01063920452E+03 1.69704213133E+03 5.42103617791E+02 1.72802409786E+03 6.66621549676E+02 1.92074532452E+03 7.81275333337E+02 1.90857687885E+03 9.25919634753E+02 1.77249711510E+03 5.82004435668E+02 
1.90000000000E+01 1.95000000000E+01 2.00000000000E+01 -2.59898538050E+02 1.56449070970E+03 -8.55711829366E+02 2.17389500800E+03 1.09147889403E+02 1.16492781869E+03 -1.51892663102E+02 1.42829441437E+03 -3.52926319227E+02 1.68358549245E+03 -7.08749876458E+02 1.98459194954E+03 4.89607423885E+01 1.25356690813E+03 
2.00000000000E+01 2.05000000000E+01 2.10000000000E+01 1.94356349748E+03 9.85234515752E+02 2.25414895332E+03 1.36932164121E+03 1.73458974224E+03 7.33497737077E+02 1.83525487150E+03 9.05626209657E+02 2.05636307184E+03 1.05560603836E+03 2.12054300226E+03 1.25875136916E+03 1.81696406235E+03 7.85891418171E+02 
2.10000000000E+01 2.15000000000E+01 2.20000000000E+01 3.77597350698E+03 2.12391964628E+03 4.84586855167E+03 2.96524765768E+03 3.05054243269E+03 1.57538999167E+03 3.80860587045E+03 2.19332622491E+03 3.72994837026E+03 2.05654599128E+03 4.90649703900E+03 3.06222542013E+03 3.04211866466E+03 1.52545696768E+03 
2.20000000000E+01 2.25000000000E+01 2.30000000000E+01 2.56685661480E+03 3.67525522025E+03 3.19679233182E+03 5.13015551287E+03 2.15344164148E+03 2.72638951756E+03 2.41982443677E+03 3.66001989333E+03 2.67322048872E+03 3.66202070740E+03 2.99128886649E+03 5.10893122770E+03 2.23468471789E+03 2.71658824495E+03 
2.30000000000E+01 2.35000000000E+01 2.40000000000E+01 -3.18910383914E+03 4.22129790504E+03 -4.79125230118E+03 5.89194150790E+03 -2.15073336263E+03 3.13163833025E+03 -3.14317020820E+03 4.15231890051E+03 -3.20548846642E+03 4.24618896444E+03 -4.70021034658E+03 5.79566832685E+03 -2.15214591037E+03 3.15010380529E+03 
2.40000000000E+01 2.45000000000E+01 2.50000000000E+01 9.33606939514E-02 1.25500823863E+03 -3.38561744639E+02 1.75039206795E+03 2.20243608261E+02 9.31642032127E+02 3.15001622899E+01 1.21464853977E+03 -8.35374236486E+00 1.27800088780E+03 -2.94067143110E+02 1.69408885503E+03 2.31119641999E+02 9.48704535399E+02 
2.50000000000E+01 2.55000000000E+01 2.60000000000E+01 -1.83481603237E+03 1.76313374192E+03 -2.02160904741E+03 1.88760125597E+03 -1.62325288914E+03 1.67465888417E+03 -1.46567439193E+03 1.47847440550E+03 -2.26346946617E+03 2.10642188882E+03 -1.56405883683E+03 1.65313006247E+03 -1.97481003724E+03 1.99086571394E+03 
2.60000000000E+01 2.65000000000E+01 2.70000000000E+01 7.75475227764E+02 7.86660600283E+01 7.99940217085E+02 1.06998454690E+02 7.48795926864E+02 6.00906474243E+01 7.57978756715E+02 7.78056697195E+01 8.05893280635E+02 8.17782588858E+01 7.72750787351E+02 1.05595399514E+02 7.67359765243E+02 6.26140422191E+01 
2.70000000000E+01 2.75000000000E+01 2.80000000000E+01 -1.16801232335E+03 1.92739550275E+03 -4.44000683443E+02 1.22140842787E+03 -1.46833560413E+03 2.20033852290E+03 -5.84726688025E+02 1.35982270780E+03 -1.87638478702E+03 2.59393638825E+03 2.09567063149E+02 6.08841052616E+02 -2.06429811491E+03 2.77137565602E+03 
2.80000000000E+01 2.85000000000E+01 2.90000000000E+01 1.17985165309E+03 4.57240235444E+02 1.23774314077E+03 4.88345066511E+02 1.13551314950E+03 4.25356631206E+02 1.07030452593E+03 3.68943209411E+02 1.32627396263E+03 5.51639509067E+02 1.07346743331E+03 3.85756424248E+02 1.26251677610E+03 5.05653046192E+02 
2.90000000000E+01 2.95000000000E+01 3.00000000000E+01 6.15599356313E+02 9.41815292182E+01 6.06868056000E+02 1.24527044407E+02 6.10591348700E+02 7.39956574851E+01 5.66756093389E+02 9.74924574690E+01 6.35531220503E+02 9.45804897361E+01 5.44513336818E+02 1.29880549762E+02 6.42534405944E+02 7.45854147672E+01 
3.00000000000E+01 3.05000000000E+01 3.10000000000E+01 3.05934315270E+03 2.26836053813E+03 1.72565731775E+03 8.79882612265E+02 3.62415111304E+03 2.88210515215E+03 2.28772592440E+03 1.47947131169E+03 3.97384127107E+03 3.22340305146E+03 9.25641926844E+02 1.64429294552E+02 4.43795136475E+03 3.70988839623E+03 
3.10000000000E+01 3.15000000000E+01 3.20000000000E+01 2.11740123397E+02 3.22793244942E+02 7.28047196655E+01 4.49804045795E+02 2.96910483421E+02 2.39869115219E+02 2.24092346222E+02 3.02232406656E+02 1.94643680649E+02 3.39571153460E+02 9.74879034440E+01 4.21002589407E+02 2.79715157865E+02 2.52399045930E+02 
3.20000000000E+01 3.25000000000E+01 3.30000000000E+01 -1.48773226938E+02 9.76371824653E+02 -4.17784936546E+02 1.35978349062E+03 1.02738046417E+01 7.25982585728E+02 -1.15156578927E+02 9.32083518463E+02 -1.71350896731E+02 1.00900330633E+03 -3.48053549018E+02 1.29821622459E+03 -8.23520378447E+00 7.50324271501E+02 
3.30000000000E+01 3.35000000000E+01 3.40000000000E+01 6.94720531574E+02 2.40301284593E+02 7.35065536502E+02 3.01654658253E+02 6.53595587712E+02 1.96321589156E+02 6.78296582704E+02 2.22287922569E+02 6.98079777806E+02 2.56325711623E+02 7.26323410632E+02 2.78868663471E+02 6.63598390822E+02 2.09241461014E+02 
3.40000000000E+01 3.45000000000E+01 3.50000000000E+01 6.66904163015E+02 1.11291259266E+02 7.42168226495E+02 1.53130473606E+02 6.14626887851E+02 8.37205948603E+01 6.74954459600E+02 1.16100260654E+02 6.54556258061E+02 1.08722211838E+02 7.58149061668E+02 1.59990654893E+02 6.10103189737E+02 8.18054293875E+01 
3.50000000000E+01 3.55000000000E+01 3.60000000000E+01 2.68904229598E+02 1.74405683177E+02 2.13537289244E+02 2.32339386337E+02 3.12731792661E+02 1.35537072385E+02 2.71395492794E+02 1.74833783703E+02 2.69768080890E+02 1.75573733399E+02 2.00339395837E+02 2.34231657832E+02 2.98245788459E+02 1.37039410871E+02 
3.60000000000E+01 3.65000000000E+01 3.70000000000E+01 4.51265143805E+02 3.98425121726E+01 4.58369104829E+02 5.46703896866E+01 4.42872783572E+02 3.02987075741E+01 4.48426397661E+02 4.24520753206E+01 4.55586241632E+02 4.30091001552E+01 4.63451847525E+02 5.89548336643E+01 4.40825097876E+02 3.30292335439E+01 
3.70000000000E+01 3.75000000000E+01 3.80000000000E+01 4.73359478011E+02 4.51619411086E+01 4.96983725175E+02 6.19046767556E+01 4.54997263533E+02 3.44692939693E+01 4.55450781507E+02 4.53657303774E+01 4.91308821851E+02 4.91013292953E+01 4.69490454222E+02 6.20302802152E+01 4.70551911121E+02 3.73846926366E+01 
3.80000000000E+01 3.85000000000E+01 3.90000000000E+01 4.00961598056E+02 3.72483731585E+01 4.07025161495E+02 4.99653427661E+01 3.99691380167E+02 2.83933389780E+01 4.18038168077E+02 3.55001314597E+01 4.28205343529E+02 3.94928646685E+01 4.32086317557E+02 4.82269913877E+01 4.09269530991E+02 3.05370892078E+01 
3.90000000000E+01 3.95000000000E+01 4.00000000000E+01 1.99591316963E+02 1.91799577347E+02 1.33972474249E+02 2.68014097170E+02 2.27528997144E+02 1.42214274218E+02 1.96656287620E+02 1.88789499485E+02 2.13656800768E+02 1.92603532915E+02 1.36583541231E+02 2.63823048526E+02 2.44975940734E+02 1.42842645000E+02 
4.00000000000E+01 4.05000000000E+01 4.10000000000E+01 3.84702499057E+02 3.04039075126E+01 3.89957600264E+02 3.99629595634E+01 3.70215210121E+02 2.37557912489E+01 3.67682276197E+02 2.91533128412E+01 3.96890005199E+02 3.63241267760E+01 3.76843280874E+02 3.80538637199E+01 3.83316090788E+02 2.79531878838E+01 
4.10000000000E+01 4.15000000000E+01 4.20000000000E+01 3.50977414937E+02 4.08389671450E+01 3.64719166938E+02 5.24972480073E+01 3.40117968096E+02 3.28519965027E+01 3.60581610467E+02 3.99073985327E+01 3.38368091946E+02 4.55452516806E+01 3.75751512549E+02 5.08338136109E+01 3.37065808417E+02 3.61524420571E+01 
4.20000000000E+01 4.25000000000E+01 4.30000000000E+01 3.63192248416E+02 6.54811318597E+01 3.68833274056E+02 9.08856646153E+01 3.49620656327E+02 4.89030737749E+01 3.47549944863E+02 6.17989491241E+01 3.73455815258E+02 6.86922159930E+01 3.59430501991E+02 8.58133104778E+01 3.54715577490E+02 5.12977788201E+01 
4.30000000000E+01 4.35000000000E+01 4.40000000000E+01 3.31801205945E+02 6.77984266887E+01 3.48531435340E+02 8.74174093765E+01 3.18047743323E+02 5.43402477276E+01 3.41041649367E+02 6.64694213676E+01 3.28034573196E+02 6.95702517512E+01 3.49414798897E+02 8.58962697028E+01 3.21659244771E+02 5.59413778049E+01 
4.40000000000E+01 4.45000000000E+01 4.50000000000E+01 3.95829004364E+02 9.06167198988E+01 4.15066992481E+02 1.11838269756E+02 3.78730237532E+02 7.50730919647E+01 3.80533000856E+02 8.69020862979E+01 4.05506375331E+02 9.36827956594E+01 3.95748311909E+02 1.07802905569E+02 3.83442270819E+02 7.79095600720E+01 
4.50000000000E+01 4.55000000000E+01 4.60000000000E+01 1.75334554234E+02 6.39436483210E+01 1.38950692945E+02 8.41592450241E+01 1.95378803878E+02 5.04800668850E+01 1.84315293020E+02 6.12964173963E+01 1.63334336701E+02 6.62315394214E+01 1.54882090256E+02 8.08543421367E+01 1.76607607259E+02 5.23183228505E+01 
4.60000000000E+01 4.65000000000E+01 4.70000000000E+01 2.18355095357E+02 1.07103768792E+02 2.03655474633E+02 1.48299743413E+02 2.25042665559E+02 8.00760528332E+01 2.03741372409E+02 1.07219314342E+02 2.29704251255E+02 1.06353233389E+02 1.85413775028E+02 1.48614833982E+02 2.39100633787E+02 7.96217176701E+01 
4.70000000000E+01 4.75000000000E+01 4.80000000000E+01 3.41956629417E+02 1.26497045559E+02 3.81195982432E+02 1.75663398133E+02 3.09819343174E+02 9.43742716931E+01 3.39546710543E+02 1.26759579689E+02 3.40459831739E+02 1.25280263419E+02 3.79442246417E+02 1.76034552410E+02 3.14929933165E+02 9.35059346869E+01 
4.80000000000E+01 4.85000000000E+01 4.90000000000E+01 2.31827824498E+02 2.26523655268E+01 2.33779671228E+02 3.01592869070E+01 2.37389131576E+02 1.78504763197E+01 2.42046454010E+02 2.35036546792E+01 2.24802528911E+02 2.28178731307E+01 2.38987561419E+02 3.10524854035E+01 2.34705563306E+02 1.81054967159E+01 
4.90000000000E+01 4.95000000000E+01 5.00000000000E+01 2.53761739845E+02 1.95330796123E+01 2.63530058544E+02 2.52194086057E+01 2.46572733327E+02 1.59788606773E+01 2.53269946237E+02 1.94492816535E+01 2.61869253709E+02 2.04101437096E+01 2.72852077257E+02 2.53339203667E+01 2.48317349922E+02 1.68312632236E+01 
5.00000000000E+01 5.05000000000E+01 5.10000000000E+01 2.53832165038E+02 3.06851508761E+01 2.62558553361E+02 3.93313419976E+01 2.44818511076E+02 2.47621356301E+01 2.62080600597E+02 3.07322815832E+01 2.52123420011E+02 3.15505584497E+01 2.82168391376E+02 3.97495942615E+01 2.41686858645E+02 2.53665731584E+01 
5.10000000000E+01 5.15000000000E+01 5.20000000000E+01 2.15182925621E+02 2.96976075849E+01 2.14177908002E+02 3.94271465395E+01 2.17144699921E+02 2.35400767347E+01 2.13305355716E+02 2.91903220431E+01 2.18400727551E+02 3.09613925954E+01 2.09554115263E+02 3.83271346037E+01 2.14581433645E+02 2.43711524374E+01 
5.20000000000E+01 5.25000000000E+01 5.30000000000E+01 2.01935145799E+02 1.90467469433E+01 2.01736843124E+02 2.60058368067E+01 1.98670147115E+02 1.47104503885E+01 1.91833627354E+02 1.96043367882E+01 2.08801873609E+02 2.00392572120E+01 1.96281353430E+02 2.64468170935E+01 2.05748158105E+02 1.55137097414E+01 
5.30000000000E+01 5.35000000000E+01 5.40000000000E+01 2.23735940123E+02 1.83083157458E+01 2.38211878184E+02 2.41425480734E+01 2.13522345755E+02 1.45296270819E+01 2.23404823374E+02 1.99396872790E+01 2.22380142393E+02 1.94823485728E+01 2.40426058930E+02 2.65507356321E+01 2.04911891724E+02 1.52039109216E+01 
